curve_id,rank,conductor,torsion_order,regulator,period,ls_deriv,sha_estimate
E_7991,2,780175,6,19.3344,1.7738,1.552324,0.00395598
E_7992,3,718636,2,9.9475,5.045,1.770085,0.22443023
E_7993,2,205736,2,4.5721,7.2803,0.128839,0.05128861
E_7994,2,512106,4,12.0295,0.9244,1.274453,0.00612091
E_7995,2,555040,4,27.1481,6.3794,0.642143,0.00943088
E_7996,3,235797,6,35.0915,8.595,1.170718,0.00796515
E_7997,2,536421,4,38.927,2.6916,0.972976,0.00420477
E_7998,2,776044,6,3.1039,6.9619,0.67402,0.0419943
E_7999,2,585077,4,21.9713,4.0591,0.198683,0.00229411
E_8000,3,735861,4,6.9884,4.1999,1.123285,0.0421921
E_8001,2,375236,2,22.1288,2.8801,0.234457,0.00762874
E_8002,3,458062,2,22.2648,6.2815,0.320679,0.02261805
E_8003,2,125457,2,25.4124,3.6739,1.964529,0.07100356
E_8004,2,452895,2,44.7487,8.3259,0.640243,0.02978075
E_8005,2,162894,1,40.4497,9.6328,1.173028,0.27934803
E_8006,3,685593,2,32.1993,9.3574,0.551742,0.04008527
E_8007,3,767972,1,44.385,1.715,1.732364,0.06693712
E_8008,2,309699,2,34.245,0.2405,0.573847,0.00100752
E_8009,2,100559,4,41.1239,4.4408,0.740101,0.00499503
E_8010,2,137361,6,28.6251,7.3159,1.220691,0.00866611
E_8011,2,417499,4,26.7357,9.7768,1.741274,0.03979718
E_8012,2,460704,4,36.4808,7.8559,1.634266,0.02199553
E_8013,2,343950,1,1.9648,5.8474,0.535081,1.59244332
E_8014,2,525760,2,34.8285,0.3609,1.660814,0.00430242
E_8015,2,100037,6,46.7914,8.2729,1.405379,0.00690212
E_8016,2,798392,6,35.9832,1.8537,1.979759,0.00283302
E_8017,3,571449,2,2.8029,0.6505,1.871541,0.1085873
E_8018,2,403564,1,19.5164,8.5186,1.070942,0.46744925
E_8019,2,607450,1,40.6695,5.7059,1.502358,0.21077969
E_8020,3,721531,1,47.9718,1.3727,1.144658,0.03275408
E_8021,2,753668,6,19.138,3.9268,1.194041,0.00680548
E_8022,2,358430,1,42.2185,0.9469,0.211987,0.00475456
E_8023,2,658888,1,43.3267,6.4163,0.014469,0.00214273
E_8024,2,357351,6,7.041,2.896,0.105891,0.00120982
E_8025,2,624720,6,42.4436,8.6743,1.933595,0.01097704
E_8026,2,693975,4,16.8882,3.6422,0.261274,0.00352173
E_8027,3,585375,6,30.0686,4.9969,0.098336,0.00045394
E_8028,2,285221,2,27.4091,0.7289,0.626192,0.00416314
E_8029,2,287840,6,33.4896,2.8284,1.180478,0.0027694
E_8030,2,553400,6,37.2828,6.8,1.897437,0.00961314
E_8031,2,395583,1,22.6032,7.389,1.402776,0.45856834
E_8032,2,264329,4,44.5272,2.5039,0.559942,0.00196795
E_8033,3,275746,1,40.6654,5.0878,1.878725,0.2350543
E_8034,2,413392,4,39.4856,8.1936,0.081722,0.00105988
E_8035,2,576818,1,23.4541,3.8611,1.958317,0.32238533
E_8036,2,561212,2,2.8411,1.4243,0.126695,0.01587868
E_8037,2,792657,1,25.1206,4.3755,1.510161,0.26303948
E_8038,4,554472,1,45.0238,6.0462,0.100142,0.01344797
E_8039,2,659031,2,10.3321,0.1732,1.863807,0.00781088
E_8040,2,299824,2,49.147,3.5508,0.226245,0.00408647
E_8041,2,704091,6,40.5768,6.1136,0.110453,0.00046227
E_8042,4,301123,1,35.7817,9.5239,1.779638,0.47368052
E_8043,2,122076,2,34.1808,4.1446,0.20063,0.00608186
E_8044,2,341424,2,29.7643,1.7134,1.597883,0.02299578
E_8045,3,306384,6,36.3128,5.3888,1.496599,0.00616929
E_8046,3,350699,4,21.6734,2.9289,1.201767,0.01015027
E_8047,2,758323,2,42.4191,2.2263,0.762146,0.01000001
E_8048,2,481361,2,35.121,5.945,1.832005,0.07752676
E_8049,2,244938,1,38.7914,9.1672,1.743452,0.41201331
E_8050,2,263377,6,39.8319,8.3687,0.858232,0.00500875
E_8051,2,313968,1,5.5114,1.9047,0.471133,0.16282016
E_8052,2,488388,4,3.7264,7.6822,0.552418,0.0711777
E_8053,2,394957,6,40.2483,2.3757,0.448444,0.00073527
E_8054,2,350703,1,13.7098,2.9779,1.087091,0.23612659
E_8055,2,515882,2,29.5165,9.2085,1.738392,0.13558503
E_8056,4,247702,2,22.7418,9.1194,1.549488,0.15533512
E_8057,2,217907,6,2.0799,1.7694,1.593066,0.03764565
E_8058,2,305591,2,2.9738,0.7355,0.902094,0.05577797
E_8059,2,493852,1,41.5291,3.0019,0.651665,0.04710512
E_8060,4,688879,6,30.7762,5.8596,1.517138,0.00802372
E_8061,2,623869,2,26.6683,8.7812,1.588664,0.13077677
E_8062,2,309633,2,47.2733,1.2765,1.393754,0.00940873
E_8063,2,568032,4,9.4826,4.2081,0.073893,0.00204947
E_8064,2,744821,4,13.6406,2.7903,1.183473,0.01513059
E_8065,2,727915,6,38.0802,0.2478,0.700621,0.00012664
E_8066,2,548400,4,38.9865,7.9056,0.400424,0.00507482
E_8067,2,228381,1,20.84,8.1515,1.391847,0.54441655
E_8068,4,457851,2,47.5979,2.2902,0.544367,0.00654813
E_8069,2,443822,2,46.9745,1.5973,1.826554,0.01552733
E_8070,2,697597,2,1.6081,1.5312,0.603177,0.14358321
E_8071,3,767861,6,9.4441,4.6931,1.114809,0.01538853
E_8072,2,588121,6,41.1908,2.5403,1.657247,0.00283903
E_8073,2,136382,4,17.4256,5.1624,0.810215,0.01500183
E_8074,2,123341,2,5.6777,3.91,1.659029,0.28562637
E_8075,2,769727,2,39.465,2.1878,1.450156,0.02009788
E_8076,3,326280,2,23.2746,7.5368,1.842523,0.14916183
E_8077,3,755354,2,25.1281,1.5886,0.658411,0.0104062
E_8078,2,300940,2,10.1321,8.0091,0.219006,0.0432793
E_8079,2,505218,1,33.3839,5.6583,0.866396,0.14684709
E_8080,3,710108,2,28.0108,8.3372,1.573769,0.11710507
E_8081,3,159949,1,11.127,0.1471,0.906366,0.01198224
E_8082,3,508916,2,17.6762,7.517,0.531356,0.05649126
E_8083,2,686831,6,30.2471,0.61,0.06493,3.637e-05
E_8084,2,583075,6,46.3187,9.506,0.632917,0.00360816
E_8085,3,612472,1,46.0984,7.0571,1.429628,0.21885852
E_8086,2,427370,2,15.1074,3.2697,0.303751,0.01643523
E_8087,2,308851,6,37.0454,3.2665,0.68835,0.00168599
E_8088,2,259011,6,39.0004,8.6288,0.050261,0.00030889
E_8089,2,554581,2,40.6323,9.0381,1.446292,0.08042697
E_8090,2,167381,2,28.9674,8.9266,1.762559,0.13578764
E_8091,2,378910,6,1.5149,8.1065,1.141371,0.16965777
E_8092,4,202416,2,38.3221,8.2084,0.061485,0.00329244
E_8093,2,637068,4,6.2233,5.7704,0.443074,0.02567683
E_8094,3,148458,2,6.7267,0.3795,0.882554,0.01244775
E_8095,2,611714,6,30.6756,0.9591,1.179287,0.00102421
E_8096,2,601608,6,49.1925,6.5306,0.99759,0.00367878
E_8097,4,451637,1,12.8844,4.0715,1.832573,0.57909728
E_8098,2,527562,4,32.6447,5.7164,1.877886,0.02055224
E_8099,2,277946,6,15.879,2.3877,0.223233,0.00093242
E_8100,2,131533,4,45.0376,6.5292,0.285398,0.00258592
E_8101,2,484546,2,30.0823,2.504,0.722529,0.01503552
E_8102,3,363503,6,11.1664,4.662,0.848257,0.00983748
E_8103,3,219119,1,13.8444,4.8393,1.176273,0.41116538
E_8104,2,321140,6,22.1916,1.8589,1.548588,0.0036033
E_8105,2,382488,1,6.9801,8.7745,0.280178,0.35220439
E_8106,2,431922,4,4.8579,5.3056,1.607253,0.10971101
E_8107,3,382745,1,34.323,8.6812,1.223956,0.30957104
E_8108,2,345840,2,20.9511,2.6991,1.96196,0.06318912
E_8109,2,463157,2,36.5851,1.8061,1.305824,0.01611618
E_8110,2,611545,2,6.3929,0.2784,1.435022,0.0156232
E_8111,2,392926,6,30.8834,1.0293,0.398466,0.0003689
E_8112,2,735383,2,22.722,1.56,1.540035,0.02643313
E_8113,3,543035,2,3.8419,0.8807,0.16774,0.00961299
E_8114,2,459267,6,27.6953,8.9791,1.316496,0.01185615
E_8115,2,763440,4,5.0574,9.1232,0.12059,0.013596
E_8116,3,789317,2,41.5583,9.3799,0.239299,0.01350272
E_8117,3,507124,2,31.9659,9.6026,0.224654,0.01687159
E_8118,2,458332,6,28.2914,4.9692,0.114443,0.00055837
E_8119,2,221292,4,7.54,5.3472,0.649066,0.02876895
E_8120,2,190570,4,15.0854,1.3952,1.988761,0.01149588
E_8121,2,584540,4,25.1509,1.4568,0.702968,0.00254485
E_8122,2,223791,6,32.0309,7.7503,1.523944,0.01024273
E_8123,2,592545,1,9.9783,8.5717,0.273311,0.23478347
E_8124,2,615689,1,1.4344,7.8687,0.914437,5.01633465
E_8125,3,662602,2,17.8932,8.3623,0.378381,0.04420863
E_8126,2,576984,2,24.6607,2.838,0.392273,0.01128588
E_8127,2,471024,2,10.0372,4.7141,0.208383,0.02446744
E_8128,2,462470,1,25.1161,4.6461,0.869768,0.16089397
E_8129,4,246903,6,17.5858,9.9533,0.160314,0.00252043
E_8130,3,145708,2,23.2994,9.4969,1.820525,0.18551276
E_8131,3,464550,6,18.0254,6.025,0.901322,0.00836854
E_8132,3,576040,2,31.7949,1.4659,1.678747,0.01934961
E_8133,3,266866,6,3.102,2.6601,1.959134,0.04666785
E_8134,2,421516,6,9.3744,3.7012,1.358781,0.01490205
E_8135,2,663765,1,22.2048,8.7448,1.804006,0.71046223
E_8136,2,583157,6,18.4585,1.7893,0.279381,0.00075228
E_8137,3,269809,4,20.19,2.2755,1.661687,0.01170496
E_8138,3,233692,1,40.3843,3.5589,0.549722,0.04844471
E_8139,2,594166,2,44.4303,9.2764,0.95047,0.04961108
E_8140,2,266129,1,13.1848,5.0877,1.296699,0.50036523
E_8141,2,153024,4,41.9832,6.5037,1.808052,0.01750556
E_8142,3,502893,4,23.4807,3.9335,1.822878,0.0190856
E_8143,2,275183,6,14.4172,1.9664,0.193284,0.00073229
E_8144,2,255146,4,49.2873,2.3057,0.735465,0.00215035
E_8145,2,642112,4,41.4153,8.0464,1.588419,0.01928794
E_8146,2,618534,4,49.7184,8.9455,1.409282,0.01584767
E_8147,3,148926,4,9.2413,4.9814,0.062441,0.00210362
E_8148,2,267932,2,8.0483,3.6342,0.90528,0.10219452
E_8149,3,375119,2,25.6655,8.0976,1.660214,0.13095156
E_8150,2,705659,1,32.2935,6.7636,1.477992,0.3095529
E_8151,2,781908,6,9.3819,0.5047,0.829581,0.00123965
E_8152,2,463114,2,43.1611,3.5723,1.472971,0.03047822
E_8153,3,583791,4,27.0687,6.8535,1.106909,0.01751608
E_8154,2,722354,6,21.1361,5.7794,1.826132,0.01387035
E_8155,2,794096,2,30.5006,9.7829,1.178383,0.09448997
E_8156,2,161562,1,32.1127,8.6745,0.807461,0.21811683
E_8157,3,402553,4,3.0964,0.6914,1.727212,0.02410449
E_8158,2,726480,6,49.9947,7.2851,0.109239,0.00044217
E_8159,3,625128,2,18.8321,3.4296,1.802016,0.08204335
E_8160,2,131568,6,4.0156,6.8526,1.39573,0.06616127
E_8161,2,761259,2,42.7638,6.2105,1.881806,0.06832272
E_8162,2,710326,1,49.6579,5.0802,0.508505,0.05202208
E_8163,2,297173,4,41.0016,8.5442,1.392894,0.01814131
E_8164,2,229789,1,42.7422,7.116,1.620832,0.26984667
E_8165,2,469604,4,31.6708,8.9066,1.407184,0.0247334
E_8166,2,601994,4,46.194,2.8879,0.428564,0.00167453
E_8167,3,174723,6,2.7512,3.5465,0.558423,0.01999579
E_8168,2,466338,2,38.5695,6.2573,1.137817,0.04614827
E_8169,3,681176,1,33.8648,9.668,0.899034,0.25666358
E_8170,2,584441,1,3.4297,3.7787,1.472883,1.62276088
E_8171,2,767958,1,27.6547,0.4197,0.763567,0.01158823
E_8172,2,444620,6,26.238,4.5143,1.720366,0.00822201
E_8173,2,192416,6,34.8852,5.4849,0.869522,0.00379757
E_8174,2,747122,6,4.799,8.0298,0.089682,0.00416828
E_8175,2,736436,4,40.4587,7.3131,0.044555,0.00050335
E_8176,2,415315,1,7.8308,9.6502,1.297018,1.59836583
E_8177,2,250594,4,21.5146,7.8486,1.085701,0.02475422
E_8178,3,584976,1,44.1831,3.0564,1.090062,0.07540588
E_8179,3,133545,1,28.466,6.4497,1.582118,0.35846928
E_8180,2,285151,2,19.6,6.7552,0.757683,0.06528444
E_8181,2,135790,1,3.3619,9.9804,1.99094,5.91046063
E_8182,2,675300,6,33.9414,1.4735,1.891605,0.00228112
E_8183,2,217827,6,49.3408,1.9941,0.035794,4.018e-05
E_8184,2,360123,6,45.678,1.6396,1.792528,0.00178729
E_8185,2,114260,2,36.1475,5.9317,1.364294,0.05596917
E_8186,2,296211,2,6.1594,1.4395,1.00916,0.05896215
E_8187,2,535892,4,12.7326,6.5945,1.169667,0.0378623
E_8188,2,240547,1,10.1556,8.0574,1.685296,1.33710504
E_8189,3,309486,1,18.4176,4.3846,1.902564,0.45293535
E_8190,3,246192,6,12.5403,5.6508,1.125064,0.0140824
E_8191,2,516363,6,12.9775,9.1359,0.37077,0.00725041
E_8192,3,364130,6,31.2198,5.7387,1.28311,0.00655156
E_8193,4,787790,6,16.6164,2.1652,0.161676,0.0005852
E_8194,2,155479,6,34.181,3.4976,1.273926,0.00362099
E_8195,2,576182,6,47.4466,5.3455,1.619137,0.00506716
E_8196,2,492977,1,32.2854,1.6335,0.71313,0.03608126
E_8197,3,364320,2,37.8312,6.1639,0.151657,0.00617743
E_8198,3,708546,6,37.8274,9.9925,1.38753,0.0101814
E_8199,2,339423,1,17.2044,6.5601,0.685264,0.26129364
E_8200,2,477332,6,1.7329,3.7869,0.505702,0.03069746
E_8201,2,184153,4,3.6974,3.3843,1.381472,0.07903046
E_8202,2,520331,4,14.821,9.3229,1.939477,0.07624971
E_8203,2,177442,1,34.7876,8.728,1.493192,0.37463291
E_8204,3,157124,2,45.4275,4.7764,0.987787,0.02596481
E_8205,2,411896,4,47.9811,3.5988,1.205016,0.00564885
E_8206,3,359488,4,2.2666,7.1336,0.293135,0.05766092
E_8207,3,178947,2,49.5143,3.2136,1.628294,0.02642007
E_8208,3,541209,4,16.8024,1.2821,1.212547,0.00578268
E_8209,2,196496,6,42.3049,3.1705,1.932002,0.004022
E_8210,2,413760,2,9.8345,4.3995,1.959172,0.21911071
E_8211,2,362037,4,4.082,2.6286,0.715628,0.02880175
E_8212,2,601935,2,19.5394,2.2465,1.977206,0.05683124
E_8213,2,470134,6,43.0873,0.1608,1.914099,0.00019843
E_8214,2,322036,4,11.8204,6.3453,1.283266,0.04305432
E_8215,2,566152,1,8.5439,6.183,0.673594,0.4874626
E_8216,2,794934,4,45.5804,1.9614,1.509147,0.00405882
E_8217,2,435076,4,46.9785,9.4421,0.549762,0.00690596
E_8218,2,369482,6,1.6149,4.1548,1.263389,0.09028988
E_8219,3,273790,1,36.6444,0.3522,0.058917,0.00056627
E_8220,3,243572,1,16.1512,2.2757,1.26088,0.17765767
E_8221,2,242617,1,19.3605,6.9515,1.9037,0.68353454
E_8222,2,685768,6,23.986,2.096,0.477935,0.00116011
E_8223,2,760601,6,21.9128,0.6337,1.558577,0.00125202
E_8224,2,320386,6,26.2337,6.2153,0.593913,0.00390861
E_8225,2,104695,6,29.5357,5.2317,1.418621,0.00698006
E_8226,3,638606,6,23.8142,7.6365,1.402945,0.01249673
E_8227,2,515547,1,35.3766,7.7491,0.377628,0.08271787
E_8228,2,483426,2,36.2115,9.6034,1.198285,0.07944721
E_8229,2,191891,6,22.5776,0.6645,1.719746,0.00140598
E_8230,2,570076,2,7.9807,0.486,0.771241,0.01174155
E_8231,2,168754,4,32.3913,9.8733,1.423451,0.02711793
E_8232,2,496053,4,38.8749,6.484,1.352116,0.01409508
E_8233,2,487405,6,32.2674,7.1822,0.522453,0.00323027
E_8234,2,613904,4,29.8147,1.0552,1.838101,0.00406587
E_8235,2,467482,2,12.2412,0.7911,1.131389,0.01827929
E_8236,2,664365,4,32.6117,1.6865,0.717032,0.00231756
E_8237,2,442059,4,17.408,4.3292,0.337073,0.00523917
E_8238,4,759599,2,46.0584,1.1907,0.952182,0.00615394
E_8239,2,341504,4,33.0323,4.5187,1.462926,0.01250769
E_8240,2,391813,6,14.6308,5.6592,1.251044,0.01344179
E_8241,2,759510,2,24.1734,0.1033,1.456835,0.00155637
E_8242,2,766469,2,42.4825,1.231,1.585604,0.01148637
E_8243,2,781376,1,17.4377,3.8144,0.887599,0.19415735
E_8244,2,767296,1,26.7466,0.628,1.045131,0.02453928
E_8245,3,242108,2,34.3038,1.4219,1.97298,0.02044511
E_8246,2,245093,2,37.9719,2.3948,1.936422,0.03053142
E_8247,2,613694,1,9.5207,4.3531,0.835486,0.38200491
E_8248,2,213694,6,28.6925,7.1769,1.373507,0.00954326
E_8249,3,334456,4,45.6978,1.4136,0.542504,0.00104885
E_8250,2,312079,4,48.4496,7.4058,0.313868,0.00299853
E_8251,2,344269,4,33.1511,8.5651,1.539118,0.02485344
E_8252,2,543232,2,49.1994,6.5496,0.877998,0.02922056
E_8253,2,516460,6,28.966,0.5329,0.362335,0.00018517
E_8254,2,556243,1,22.6876,4.4625,1.520107,0.29899494
E_8255,2,223351,6,28.0278,6.6347,1.831189,0.01204101
E_8256,2,401129,6,6.6699,9.7873,1.867214,0.07610885
E_8257,2,628058,4,20.6841,9.5229,1.196704,0.03443494
E_8258,2,153811,1,23.4618,4.0175,0.964486,0.16515453
E_8259,2,366145,6,42.5828,6.1977,0.292315,0.0011818
E_8260,3,685136,1,38.1738,8.9191,1.587652,0.37094622
E_8261,2,152635,2,30.4699,8.3274,1.891193,0.12921539
E_8262,2,120946,4,18.0166,4.8463,1.780026,0.02992567
E_8263,2,720140,1,10.1647,2.6863,1.506049,0.39801464
E_8264,2,453247,2,18.0405,1.4573,0.019092,0.00038556
E_8265,3,585260,2,34.3104,4.931,0.821424,0.02951322
E_8266,2,217729,2,13.8889,7.2562,0.827321,0.10805763
E_8267,2,794519,6,21.9174,9.7007,1.789793,0.02200464
E_8268,2,385815,6,19.9517,8.632,0.140645,0.00169026
E_8269,2,771810,4,38.5139,2.122,1.067133,0.00367474
E_8270,2,550491,4,44.3056,7.2258,0.280907,0.00286332
E_8271,2,528734,2,35.2692,2.9621,1.327965,0.02788244
E_8272,2,419957,4,17.7385,6.8664,1.586588,0.03838454
E_8273,3,196748,6,22.2257,6.6915,1.287499,0.01076744
E_8274,2,500022,4,8.0242,2.7971,1.591224,0.03466711
E_8275,3,729021,1,9.2368,2.4204,1.218918,0.31940381
E_8276,3,226865,6,9.0503,1.129,0.38778,0.00134374
E_8277,3,445695,2,7.3987,0.6003,0.7715,0.01564908
E_8278,2,401364,2,9.7995,8.5987,1.914169,0.41990318
E_8279,2,379302,4,10.9317,0.5935,0.583468,0.00197984
E_8280,3,686864,6,6.4805,0.9785,0.135096,0.00056662
E_8281,2,255260,2,32.3728,2.4646,0.775812,0.01476599
E_8282,2,323687,2,49.5297,8.8878,0.738951,0.03315005
E_8283,3,420974,6,44.0802,3.3961,0.945915,0.00202435
E_8284,3,759379,6,3.2345,1.9988,1.125004,0.0193114
E_8285,2,112419,2,21.7299,7.184,1.984922,0.16405597
E_8286,2,657985,4,43.1062,3.2588,1.514906,0.00715787
E_8287,2,447076,4,7.5991,3.4003,0.081423,0.0022771
E_8288,3,481856,4,42.5346,7.4159,1.428298,0.01556397
E_8289,3,597784,1,30.0423,2.5914,1.650221,0.14234538
E_8290,2,719716,6,46.6336,8.9779,1.792305,0.00958485
E_8291,2,763333,2,43.9259,5.6581,0.853772,0.02749362
E_8292,3,710937,1,34.1747,5.4245,0.634115,0.10065214
E_8293,2,484793,4,33.2333,2.721,1.680256,0.00859826
E_8294,2,373280,1,11.445,8.3674,1.557455,1.13864998
E_8295,4,262357,2,6.7209,5.7702,1.076724,0.2311042
E_8296,2,223168,2,21.3543,1.6396,0.244587,0.0046949
E_8297,2,712551,6,10.1424,2.1424,1.307005,0.00766893
E_8298,2,159155,4,6.0184,4.7357,0.140678,0.00691846
E_8299,2,116911,4,15.814,7.8185,0.20973,0.00648071
E_8300,3,625204,1,43.164,9.399,0.668969,0.1456686
E_8301,2,562326,4,1.8403,6.6686,0.748639,0.16955028
E_8302,4,379934,1,15.3392,5.1108,0.929328,0.30963867
E_8303,2,576377,2,21.7786,2.5822,0.684894,0.02030127
E_8304,2,498422,2,26.0179,6.7614,0.077238,0.00501806
E_8305,2,221937,2,9.8973,9.8242,0.323257,0.08021737
E_8306,2,185053,2,48.2468,4.8146,0.239073,0.00596434
E_8307,2,412094,2,29.3648,1.7052,0.868055,0.01260189
E_8308,2,478355,1,26.5834,1.1231,0.432137,0.018257
E_8309,2,399840,2,1.4323,2.7656,0.594155,0.28681056
E_8310,2,574857,1,24.8001,5.7375,0.948419,0.21941662
E_8311,3,726683,2,42.0459,9.4734,0.478768,0.02696791
E_8312,2,417545,1,11.7626,3.0617,0.499399,0.12998911
E_8313,3,297298,1,18.2092,3.1234,1.667957,0.28610246
E_8314,2,649391,1,2.008,4.8637,1.100693,2.66605605
E_8315,2,527479,4,48.8694,9.1936,1.714951,0.02016417
E_8316,2,569837,1,4.2659,4.2486,1.033907,1.02971408
E_8317,2,412188,1,45.0128,2.31,1.819436,0.09337116
E_8318,2,682018,2,16.3364,1.715,0.516937,0.01356705
E_8319,3,125825,1,29.7903,4.6245,1.237173,0.19205267
E_8320,3,597393,1,34.2865,8.0267,1.011431,0.23678279
E_8321,2,137271,6,7.9006,2.9844,1.838195,0.01928795
E_8322,2,177256,4,22.7442,5.174,0.842774,0.01198249
E_8323,3,539948,6,16.9478,6.0698,1.711099,0.01702291
E_8324,2,166433,2,3.7735,4.5597,1.132169,0.34201345
E_8325,3,201999,4,41.8265,1.9977,1.42,0.00423884
E_8326,3,647860,4,3.2132,9.2253,1.774917,0.31849367
E_8327,3,662834,6,33.0096,5.6979,1.993844,0.00956012
E_8328,2,546880,4,16.3898,7.3184,1.464968,0.04088374
E_8329,2,575551,6,10.4143,6.3968,0.635899,0.01084971
E_8330,2,621727,1,33.6872,9.9807,0.605034,0.17925689
E_8331,2,136948,6,29.1523,4.6175,0.625117,0.00275038
E_8332,3,725107,4,16.4476,4.3072,0.204838,0.00335261
E_8333,2,453351,4,26.1351,3.6654,0.116662,0.0010226
E_8334,2,584137,2,13.0656,3.6801,1.165877,0.08209619
E_8335,3,646312,2,43.3211,2.8301,1.623071,0.02650818
E_8336,3,707200,2,16.3771,9.8082,0.081908,0.01226362
E_8337,3,333746,2,13.0125,8.7207,1.137602,0.19059915
E_8338,3,511373,4,37.8399,3.2351,0.749805,0.00400651
E_8339,2,595336,2,1.862,3.1218,1.786046,0.74861418
E_8340,2,450697,6,14.1326,1.125,0.29932,0.00066186
E_8341,3,757116,1,19.3944,8.7826,1.13123,0.51226852
E_8342,2,331749,4,44.2297,3.7805,1.942132,0.01037514
E_8343,2,726776,2,47.5716,5.7689,0.696616,0.02111926
E_8344,2,721029,4,36.1074,9.0137,1.486136,0.02318705
E_8345,2,331773,2,25.1341,4.1402,1.766078,0.07272904
E_8346,3,440354,4,32.3905,8.088,0.380559,0.00593917
E_8347,2,274166,2,21.2861,4.3598,1.985129,0.10164809
E_8348,2,602066,1,15.6425,7.0393,1.620679,0.72932368
E_8349,2,497751,2,47.5837,4.3687,0.283753,0.0065129
E_8350,2,549251,6,6.6541,3.9883,0.628661,0.01046677
E_8351,2,616031,4,17.9733,9.908,1.25369,0.04319449
E_8352,2,147367,4,45.0554,6.1623,1.770986,0.01513879
E_8353,3,553028,6,36.4339,3.7372,0.397723,0.00113323
E_8354,2,684172,6,2.426,2.6524,1.465099,0.04449515
E_8355,2,559384,1,2.1319,0.4937,0.54859,0.12704108
E_8356,2,768640,4,26.3091,7.095,1.612779,0.02718324
E_8357,2,507962,1,24.7284,3.7844,1.37005,0.20967055
E_8358,2,464716,4,22.7066,8.2304,1.050589,0.02380026
E_8359,3,677539,4,15.8148,3.7023,1.303233,0.01906821
E_8360,2,184821,1,49.3453,3.796,1.754126,0.13494015
E_8361,3,707871,4,14.3274,7.8139,0.778987,0.02655282
E_8362,2,344697,4,25.012,4.9457,1.540808,0.0190418
E_8363,2,110207,1,20.8398,8.8605,0.326222,0.13870047
E_8364,2,127757,2,9.3422,5.9423,1.405359,0.22347693
E_8365,3,554623,1,10.9283,2.4824,1.503808,0.34159503
E_8366,2,775616,4,45.9968,5.7259,0.891565,0.00693664
E_8367,2,362070,6,43.0557,0.1396,1.589308,0.00014314
E_8368,2,141340,2,10.7532,3.1927,1.118636,0.08303271
E_8369,2,342955,6,43.9075,2.1587,1.873186,0.00255819
E_8370,2,699608,2,11.2501,6.5765,0.233808,0.03416944
E_8371,2,464709,6,31.7008,1.4468,0.270335,0.00034272
E_8372,2,528373,2,4.9827,2.972,1.686431,0.25147375
E_8373,2,382081,1,44.1381,3.38,1.686299,0.12913312
E_8374,2,373363,2,3.5235,0.1326,0.947737,0.00891656
E_8375,3,109399,2,28.1922,0.563,1.928285,0.00962699
E_8376,3,751021,2,39.2059,3.1801,1.361985,0.0276186
E_8377,3,331615,4,6.7249,2.3013,1.965878,0.04204593
E_8378,2,709981,6,20.8195,1.2574,1.069467,0.00179419
E_8379,2,725219,1,3.0556,1.6262,0.411211,0.2188478
E_8380,2,237852,6,34.4549,8.3718,0.894342,0.00603627
E_8381,2,389194,6,16.065,6.8649,1.961169,0.02327909
E_8382,2,697839,1,28.4104,4.8928,0.747124,0.12866867
E_8383,2,430810,4,46.7039,9.0979,1.914463,0.02330854
E_8384,2,706304,2,15.987,0.3926,1.596072,0.00979887
E_8385,2,737423,4,3.3827,3.5149,0.889792,0.05778538
E_8386,3,153010,4,34.1058,8.2515,1.088323,0.01645669
E_8387,2,332084,2,39.5552,6.3201,1.218804,0.0486849
E_8388,2,662453,6,47.9356,9.8187,1.334875,0.00759511
E_8389,2,373672,2,8.7322,9.4507,0.162631,0.04400314
E_8390,2,280680,1,20.2149,1.7824,1.86784,0.16469228
E_8391,2,499130,2,42.3629,9.7227,1.198029,0.06873984
E_8392,3,661424,6,40.5367,9.4608,1.862987,0.01207777
E_8393,3,448152,4,31.615,3.7987,1.267478,0.00951836
E_8394,2,636364,4,14.1991,9.8305,0.867721,0.03754697
E_8395,3,780143,2,14.9177,0.4549,1.138187,0.00867696
E_8396,4,674586,1,7.0761,6.6414,1.660712,1.5586909
E_8397,3,169835,6,46.1708,2.7349,0.65899,0.0010843
E_8398,3,622757,4,9.4736,1.3817,1.913356,0.01744113
E_8399,2,736712,2,29.0714,5.8176,0.937251,0.04688931
E_8400,2,763478,1,29.6332,3.1329,1.912912,0.2022381
E_8401,2,354394,1,19.1107,6.7016,1.762706,0.6181328
E_8402,2,419055,4,18.2734,5.4458,1.537647,0.02864039
E_8403,4,203088,4,33.7608,3.9866,0.940201,0.0069389
E_8404,2,639473,6,20.0266,1.9,1.178021,0.00310454
E_8405,3,674901,1,13.5007,6.0524,1.677679,0.75210799
E_8406,3,264999,6,20.5575,8.3094,1.092671,0.01226835
E_8407,3,362530,1,40.5754,6.04,1.478997,0.22016152
E_8408,4,585369,1,48.3574,6.1442,1.583412,0.20118534
E_8409,2,565944,2,32.1616,5.1672,1.03106,0.04141347
E_8410,2,392164,4,39.323,3.9436,1.077133,0.00675143
E_8411,2,666966,1,27.1084,4.6288,0.403691,0.06893084
E_8412,2,317767,6,31.6163,9.8965,0.497031,0.00432167
E_8413,2,161394,4,49.4162,7.5217,1.810837,0.01722686
E_8414,2,739665,6,22.4825,4.3625,1.682256,0.00906735
E_8415,3,746004,4,4.2465,4.6272,0.030144,0.0020529
